Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Type,Variety,Pest_Risk,Growth_Stage
21.02295663113459,30.469419966389346,7.684353487277408,127.90063048011052,Rice,Silt,Jasmine,High,Seedling
36.747861216930445,35.70222915367424,5.768311535391529,247.11271794025407,Rice,Clay,Jasmine,High,Fruiting/Grain_fill
35.33970978804271,45.12043442408141,5.6310168253266575,74.50968507722035,Maize,Silt,Dent,Very High,Flowering
23.16102708941565,30.71466399523877,5.773764108817941,323.0845758273385,Sugarcane,Saline,Co 86032,High,Vegetative
34.5937880944163,57.30179122655453,5.932259825464359,55.859226449121046,Rice,Clay,Arborio,Very High,Flowering
26.05144575680977,79.98525470442266,4.517624456994358,197.4115385420453,Maize,Loamy,Flint,High,Fruiting/Grain_fill
25.5040545517665,58.26614599215229,7.677695576056605,79.9198578786463,Tomato,Loamy,Roma,High,Fruiting/Grain_fill
43.4873870952986,41.51663000204723,4.704251829973574,397.0330171981576,Potato,Clay,Yukon Gold,High,Vegetative
37.94914424720454,79.42844824237048,8.282818197804117,230.79974808539657,Maize,Clay,Sweet,High,Seedling
23.197671221255604,43.51051352661348,7.631488558271598,281.7110795135746,Potato,Peaty,Red,Moderate,Fruiting/Grain_fill
19.62506624860416,47.21579942611045,4.946481865428716,350.1281314120978,Tomato,Loamy,Roma,Very High,Flowering
29.255691240151144,44.61070276708392,4.999627150686045,41.06480792397187,Rice,Loamy,Arborio,Very High,Flowering
41.65845521709988,30.77520905536641,5.161630192289469,36.41936391667387,Potato,Sandy,Yukon Gold,Very High,Flowering
41.387059310796346,76.69854119584936,8.036034896628575,130.03736420086054,Potato,Clay,Yukon Gold,Very High,Flowering
41.06094037923232,71.17855179336365,4.940736233920751,87.89917660827474,Tomato,Sandy,Cherry,High,Fruiting/Grain_fill
10.51961169171798,64.49861904687647,8.241558064233768,342.85741755654595,Rice,Loamy,Jasmine,High,Vegetative
10.053342521591793,53.650224923468855,6.922838627234805,301.70339092411814,Tomato,Saline,Beefsteak,High,Vegetative
43.749895946589504,90.3193230148106,4.937502642322892,173.49554730500287,Tomato,Peaty,Cherry,Very High,Flowering
43.83846289867291,98.72613811696245,5.025490298978109,307.6774981121798,Wheat,Saline,Hard Red,High,Vegetative
33.63448594335644,93.83485274921622,5.547147342945806,290.66903823369927,Rice,Loamy,Arborio,Very High,Flowering
42.59365308794887,51.14328994931732,7.822775634141225,287.7808298965957,Maize,Sandy,Sweet,Very High,Flowering
44.935382436058255,44.40121494278132,7.454097004473384,331.1254039791581,Maize,Saline,Flint,Very High,Seedling
35.679447716333655,86.29625903985249,5.1222576712998125,205.47740660421127,Potato,Loamy,Yukon Gold,High,Fruiting/Grain_fill
12.827316068373012,77.80928760852206,7.630715457880475,286.4098219369473,Tomato,Saline,Cherry,Moderate,Fruiting/Grain_fill
39.46236454204019,32.60277230809756,5.064496089821127,379.3635821482855,Rice,Sandy,Jasmine,Very High,Flowering
11.897180841972098,41.31826112843627,4.9315481723639145,305.6797264087388,Rice,Saline,Jasmine,Moderate,Fruiting/Grain_fill
31.950685164706066,34.462912648614505,4.703802079430137,20.599826329491403,Wheat,Sandy,Durum,High,Vegetative
34.00645333123792,89.15770300554107,5.094239701675313,346.98040216441683,Rice,Saline,Arborio,Very High,Flowering
29.57373151708019,89.67231776180182,7.235574070844422,72.09301688088598,Wheat,Saline,Hard Red,High,Seedling
11.501941261850998,38.7544655465489,7.355910547150147,177.94765481971925,Wheat,Loamy,Soft Red,Moderate,Vegetative
37.876124429225385,83.14141002106183,6.39379166796757,69.67659429067764,Tomato,Silt,Roma,High,Seedling
10.202639826754462,86.24267150139568,5.075851066257437,300.2368839679454,Tomato,Clay,Beefsteak,Very High,Seedling
24.975296089005607,45.945277954901016,6.26580889432127,203.35313929729864,Wheat,Silt,Durum,High,Fruiting/Grain_fill
29.177587244387112,93.8500459219698,6.569056235956344,164.5131046859956,Sugarcane,Sandy,Co 99004,High,Fruiting/Grain_fill
42.49323699550181,47.52693370034264,7.136211692652812,77.66403923856863,Wheat,Saline,Durum,Very High,Flowering
31.12229670790412,48.46566137666145,8.103977278893561,263.97370546461764,Wheat,Silt,Hard Red,Moderate,Fruiting/Grain_fill
14.890949229070232,76.12011571024152,5.621682670926599,153.888704085659,Potato,Clay,Red,High,Seedling
31.903738500869533,85.41793283350543,6.663824685229834,207.4175484224841,Potato,Clay,Red,High,Seedling
20.209983219151933,80.04511986396423,6.158017764120284,366.8602887970296,Tomato,Silt,Roma,High,Vegetative
31.23285736750368,60.70258669109039,6.858058504849032,334.58615920802623,Sugarcane,Saline,Co 99004,Very High,Seedling
37.60288526477193,87.69050269851445,5.801506340972251,326.2829117398083,Sugarcane,Peaty,Co 99004,Very High,Flowering
29.521820148559385,76.72085316979445,6.25395220884402,274.03004508143425,Rice,Silt,Jasmine,Very High,Flowering
24.979696691362243,78.05113367872325,5.148286530462039,167.48657591034743,Maize,Saline,Sweet,High,Fruiting/Grain_fill
43.1447388740643,42.15123142186481,5.380853008922049,384.0582906622805,Rice,Silt,Arborio,Moderate,Fruiting/Grain_fill
39.857631071835385,73.97128870022516,8.07038719640112,165.05556644534445,Wheat,Silt,Hard Red,High,Fruiting/Grain_fill
19.030849634382623,40.51377611667789,5.502396746634689,349.5335719451295,Maize,Silt,Flint,Very High,Flowering
23.432046602920607,30.94081024107569,5.892540151156378,296.58891842715417,Sugarcane,Clay,Co 99004,Very High,Seedling
33.18795249369007,61.88075179537914,7.490074710402821,337.27848357835074,Wheat,Saline,Hard Red,Moderate,Fruiting/Grain_fill
33.9958727804691,87.57925601393117,5.186761623766119,35.886406016746314,Maize,Peaty,Dent,High,Vegetative
15.8085010003306,49.74673673478495,6.426452261814736,63.86692457769474,Sugarcane,Sandy,Co 86032,High,Fruiting/Grain_fill
15.765256935652928,31.142019338326243,6.8331654229850525,54.17097913141181,Sugarcane,Silt,Co 86032,Very High,Flowering
30.38565226804941,42.81089257703084,6.875310120791202,45.19381845740909,Wheat,Saline,Durum,High,Fruiting/Grain_fill
20.05286506459462,62.23541940338086,4.975830185369524,279.2314499038754,Tomato,Silt,Beefsteak,Very High,Seedling
18.94991740379369,81.89945939609169,8.155724277338257,246.1961356362837,Sugarcane,Loamy,Co 0238,High,Fruiting/Grain_fill
17.683576299590023,84.53728681184522,4.792481533541052,223.9632363585465,Potato,Clay,Russet,Very High,Flowering
20.42847632683713,37.14515358631038,4.680475262305833,317.31787958108515,Wheat,Saline,Soft Red,Very High,Flowering
42.68686717360094,56.18313091810087,7.979431509639285,146.23481220288213,Maize,Silt,Flint,Moderate,Vegetative
44.38677749152243,59.25451714202066,6.218745154122704,265.063082596339,Maize,Silt,Sweet,Very High,Flowering
33.76876033395669,63.198450517779904,7.269796253108851,34.77462565502485,Rice,Silt,Arborio,High,Vegetative
19.65588343131222,72.60871033608504,5.131391163215577,388.18559760016575,Wheat,Sandy,Soft Red,Very High,Seedling
38.43958689555421,39.55470206625616,7.916452193929376,333.39284939974914,Rice,Saline,Arborio,Very High,Flowering
11.285938294723218,50.09051646805677,5.505387472300548,127.60877741937074,Tomato,Silt,Cherry,High,Fruiting/Grain_fill
15.36000658353594,47.20744465020043,5.340773241751351,108.3234319839562,Wheat,Saline,Soft Red,High,Seedling
30.46883029266289,94.49604323549426,8.311691615338415,369.381242209931,Potato,Sandy,Yukon Gold,Moderate,Fruiting/Grain_fill
36.61087178854662,36.73724461711528,8.240943866508733,272.124657611464,Maize,Silt,Flint,Moderate,Fruiting/Grain_fill
44.20006033763022,70.90446213038527,7.05897155680856,374.1133910738003,Potato,Loamy,Yukon Gold,Moderate,Fruiting/Grain_fill
17.452446845155873,76.6553480670357,5.765009050118039,327.56246441036654,Wheat,Sandy,Soft Red,Very High,Seedling
39.37405136074364,61.48359658307984,6.610572233416516,127.60844535910871,Maize,Sandy,Sweet,High,Seedling
29.610634767736407,33.19031142836342,6.6783076988512775,101.22555765582858,Tomato,Saline,Cherry,Very High,Flowering
39.52085732614239,43.91378778379184,7.011236563422688,122.10549141674474,Tomato,Sandy,Roma,High,Fruiting/Grain_fill
39.64002333684898,80.96677659966653,8.279426035850037,203.5032976666123,Tomato,Peaty,Beefsteak,Moderate,Vegetative
20.4819687451283,64.56380684286626,7.668783196423519,43.64696043944696,Sugarcane,Clay,Co 0238,Very High,Flowering
30.15493566163011,99.114913099077,5.836059698556195,111.04763563966324,Maize,Peaty,Dent,High,Seedling
39.95073954412537,70.3891198254745,6.605032417188846,261.60938424974074,Potato,Saline,Yukon Gold,High,Vegetative
22.515852807283903,94.05129085149208,6.221715986004637,212.6809633440029,Tomato,Peaty,Cherry,High,Seedling
40.56719089861329,96.94160511745004,6.07377166953468,290.14506939210474,Sugarcane,Peaty,Co 86032,High,Vegetative
41.85545082639144,73.31973234712808,8.037844463504294,139.4848080218355,Maize,Saline,Flint,Very High,Flowering
43.02835736620697,83.00924631808398,4.578020155593686,97.96254748723445,Rice,Peaty,Jasmine,Moderate,Vegetative
17.142089589946607,96.54032453954191,6.646566255962785,87.89333334589574,Maize,Peaty,Flint,Very High,Flowering
18.07078610906251,89.13706959193146,5.871710425078809,293.99082207627026,Tomato,Silt,Cherry,Very High,Seedling
15.67481761162167,37.85142204828679,6.200396848629586,300.33846315283114,Potato,Peaty,Russet,High,Vegetative
11.397203156385386,41.71596624600163,8.286048026134322,253.1223908448169,Wheat,Peaty,Soft Red,Moderate,Fruiting/Grain_fill
23.92628810614337,64.59015615198436,5.887465266511996,85.98154417403616,Rice,Clay,Arborio,High,Fruiting/Grain_fill
24.59976161705417,82.2516542491199,5.689223727616676,104.87739286800658,Sugarcane,Silt,Co 99004,High,Seedling
36.98597742054738,46.9340706256846,7.923741925208479,146.825660337142,Potato,Silt,Yukon Gold,Moderate,Vegetative
40.996211519632936,48.60514132571599,5.119743181635069,241.2221373524692,Maize,Silt,Dent,High,Fruiting/Grain_fill
35.85495661095537,31.985752266157725,5.139865107436335,138.1209215263928,Wheat,Sandy,Hard Red,Very High,Flowering
10.98193192546466,44.49616775767677,6.452816936744446,58.40202608826993,Potato,Loamy,Red,Moderate,Vegetative
11.211904487186366,72.78474182299583,8.19266066546734,384.9162937053733,Rice,Loamy,Arborio,High,Vegetative
20.57682919487494,74.10912959217359,6.777748253774673,66.90473390909628,Tomato,Saline,Beefsteak,High,Fruiting/Grain_fill
32.71265076377636,48.99889199114037,5.686452632292161,374.2600949042232,Rice,Peaty,Basmati,Very High,Flowering
28.28324270595481,84.95974127678313,7.153650132825778,31.136547191556907,Potato,Saline,Yukon Gold,Very High,Flowering
28.819763940974408,62.25635667135744,8.155319635264854,235.02183513081272,Sugarcane,Peaty,Co 99004,Very High,Flowering
16.049652361858563,43.14761361472167,6.794299435234052,188.5396292574848,Tomato,Sandy,Beefsteak,Moderate,Vegetative
27.5737123757978,53.26074204939418,5.510030050170267,314.6560645658075,Rice,Silt,Basmati,Very High,Seedling
10.255515944826731,79.49596501718356,4.592900133302978,197.518409613336,Rice,Silt,Jasmine,Moderate,Vegetative
44.624030468708185,30.59311065473749,7.511590009635169,171.10852652531068,Potato,Saline,Russet,Moderate,Vegetative
18.339390978867364,71.70342106650983,8.185139826462937,346.1473512020062,Maize,Clay,Sweet,Moderate,Fruiting/Grain_fill
17.993656136688305,95.34235503237753,7.376739098420797,128.16272433166412,Rice,Loamy,Arborio,High,Seedling
13.227928769497558,83.82391464767855,6.565186869559444,108.64301326437852,Potato,Silt,Russet,Very High,Flowering
31.577057730178964,73.54869340078073,7.970843645845355,103.28636927273008,Wheat,Sandy,Soft Red,High,Fruiting/Grain_fill
32.453129295009184,81.43399399613247,4.798118716517622,244.4842493364479,Sugarcane,Saline,Co 0238,Moderate,Vegetative
29.66964236810536,61.70791787311313,5.901878663318879,317.90390788651945,Wheat,Silt,Hard Red,Very High,Seedling
43.3076625144132,81.08317605130178,4.813793506068883,290.7949610067459,Wheat,Loamy,Hard Red,Very High,Flowering
32.58030377782413,54.28585990883734,4.808790767443675,322.969751073135,Tomato,Clay,Beefsteak,Very High,Flowering
10.716371422741569,36.63910604835715,5.044841707885361,289.56276482966376,Sugarcane,Loamy,Co 0238,High,Vegetative
10.740273605961276,96.9051745417022,7.164996827712137,301.6869797995295,Sugarcane,Saline,Co 0238,Very High,Flowering
25.99559114190867,40.466423222302126,5.370149799216513,376.7899288376874,Tomato,Saline,Beefsteak,Very High,Flowering
10.428566540299752,48.12937546032501,5.959411781947036,190.9543671236541,Sugarcane,Loamy,Co 0238,High,Seedling
24.78171582243644,84.92724063770113,5.869534741071831,66.44230808805975,Wheat,Clay,Soft Red,High,Fruiting/Grain_fill
22.077806252706303,46.79853665890546,6.453445104920542,56.319225124376,Maize,Sandy,Sweet,High,Seedling
26.765283296459227,39.86623665174543,6.607282997149882,301.21162389307045,Sugarcane,Peaty,Co 0238,Moderate,Fruiting/Grain_fill
40.78144475954223,32.86567621111348,6.783526636493991,89.72923723951276,Potato,Clay,Yukon Gold,High,Fruiting/Grain_fill
24.60113784802197,37.37345447932833,6.8843535636608815,149.02405001051585,Rice,Clay,Jasmine,High,Fruiting/Grain_fill
11.5619934689698,85.09743975369574,4.74251552713386,296.68775823854565,Sugarcane,Loamy,Co 99004,Very High,Flowering
23.45736921674936,69.5469770696994,8.491751887161332,216.8330231340515,Sugarcane,Loamy,Co 99004,High,Seedling
35.88258784667602,63.47299736142999,4.9589571002046,236.7514463311406,Rice,Clay,Basmati,Very High,Flowering
29.044388684678065,50.27743122414376,6.48240768142856,261.24444810947614,Tomato,Sandy,Beefsteak,High,Vegetative
24.489707411854333,99.72478780780912,8.076367665261388,199.1437212621628,Tomato,Peaty,Cherry,High,Seedling
39.99516937023738,37.47846499974236,6.319585783431827,151.09670742091896,Sugarcane,Clay,Co 0238,High,Fruiting/Grain_fill
36.42560186265179,71.33954855401328,8.089660926842997,144.64908439231175,Tomato,Loamy,Cherry,Very High,Flowering
38.133467344546816,96.05707531772912,7.87124949716424,250.5726303116384,Maize,Loamy,Flint,Very High,Flowering
29.70458451983634,86.82875500482808,6.506500851603168,94.29309754083464,Tomato,Peaty,Roma,High,Seedling
10.837604395592647,47.330507800246814,5.167417911506076,379.8713894398612,Potato,Clay,Yukon Gold,Very High,Seedling
12.643192198270633,52.541844860303605,8.00512275816001,202.50875282835352,Sugarcane,Sandy,Co 99004,High,Fruiting/Grain_fill
32.56058995455726,65.81729088943632,7.645317918188958,69.03305559659772,Sugarcane,Loamy,Co 99004,High,Fruiting/Grain_fill
31.679553098221305,92.05973425103906,7.903172262686068,344.751028203099,Maize,Loamy,Flint,High,Vegetative
26.14431344682169,41.345634647594274,6.851341060543422,81.12327224200159,Tomato,Sandy,Beefsteak,High,Fruiting/Grain_fill
13.211952709523864,96.14388473238098,8.096493794916078,269.3928923511364,Sugarcane,Clay,Co 86032,Very High,Flowering
43.28663285561103,39.06000764651901,5.255680092300725,181.52046069185783,Sugarcane,Loamy,Co 86032,Moderate,Vegetative
43.6368610702839,79.43675281771218,5.72703482773753,354.7801570904965,Rice,Peaty,Basmati,High,Vegetative
41.29879807684427,63.93712912853066,5.7148410760867705,394.9765220439098,Tomato,Clay,Roma,High,Vegetative
18.820853326849168,98.1123992425066,6.619132923301556,332.2692577988155,Wheat,Sandy,Hard Red,Very High,Seedling
24.774021808270085,58.62177956571658,6.983790040915693,260.27029296407056,Wheat,Peaty,Durum,Moderate,Fruiting/Grain_fill
37.09414886076127,95.20110440309573,5.883583414830211,301.92204565025366,Wheat,Loamy,Hard Red,High,Vegetative
33.44833081830214,60.73569339587722,8.270395821360237,388.9647144139752,Sugarcane,Sandy,Co 99004,Very High,Seedling
36.05650359179108,67.4117122037024,7.866638691805703,334.7281144602111,Tomato,Silt,Cherry,Very High,Seedling
22.28827278888428,72.83721174461873,6.035343450259566,359.65378076582573,Sugarcane,Clay,Co 86032,High,Vegetative
42.47442690836751,36.32887450797914,4.9203030519418665,228.16979435851675,Sugarcane,Sandy,Co 86032,Moderate,Vegetative
12.014264665542544,33.674972859248975,5.74610232004712,298.69399868093,Tomato,Saline,Cherry,Very High,Flowering
33.00368871149783,66.18960008592038,8.386485456557516,73.7174082936171,Tomato,Clay,Beefsteak,Moderate,Vegetative
19.741114310043656,86.12908967719198,8.224116893678207,86.10428441045234,Wheat,Sandy,Durum,Very High,Flowering
14.38096844393645,58.6735811087082,5.871374761799091,309.4666789922084,Rice,Clay,Basmati,High,Vegetative
14.833069300983343,97.63840057596408,8.125934749597953,43.1031200451942,Tomato,Peaty,Beefsteak,High,Vegetative
43.960737157817285,40.41252154260241,6.102791729291419,41.76247445674825,Maize,Loamy,Sweet,High,Fruiting/Grain_fill
18.98697509104373,38.06560244352517,7.467328117516727,124.131256190964,Wheat,Loamy,Durum,Moderate,Vegetative
30.436197475618183,31.37090848797922,4.90374556884614,361.0684325983015,Sugarcane,Silt,Co 0238,High,Vegetative
11.671109086467048,41.405840512232295,5.27538499117512,167.4865104057205,Maize,Loamy,Sweet,Very High,Flowering
15.722576616980255,61.374813710774,5.385389776471071,346.635052256279,Potato,Sandy,Yukon Gold,Very High,Flowering
39.176246090512805,40.620730561045946,4.867014904611594,30.81496163352889,Rice,Saline,Jasmine,High,Fruiting/Grain_fill
19.033150699283915,31.417123599605777,5.422522583001284,334.4228590279228,Tomato,Sandy,Roma,High,Vegetative
33.24500148863431,78.54857661913071,7.965654923663317,73.65121312050795,Tomato,Loamy,Beefsteak,Moderate,Vegetative
10.103376606688302,44.429208678511145,6.558886731934686,161.558474135665,Sugarcane,Clay,Co 86032,Very High,Flowering
13.860427753250097,69.9736471183414,4.716448734733538,64.3118041947398,Maize,Peaty,Sweet,High,Seedling
22.193746025428304,89.43174543500227,7.270945320221321,250.0557147373873,Rice,Loamy,Basmati,Very High,Seedling
22.320301815315307,55.371712968146696,5.812424356087757,46.26236554009536,Tomato,Peaty,Beefsteak,High,Seedling
28.85242156822789,31.807940638243387,8.479356098951932,163.28326040344055,Sugarcane,Loamy,Co 0238,Very High,Flowering
37.09677982949927,92.53113424426712,6.215889798097079,283.5139564320168,Wheat,Silt,Hard Red,Very High,Flowering
27.01049917431688,52.816570918099,5.455040093520613,117.58356572155556,Potato,Loamy,Russet,High,Seedling
10.42137908299635,66.69122524136775,6.763775849281036,201.9136595348972,Tomato,Peaty,Roma,High,Seedling
17.283006681441655,82.85563859486422,4.599368142661552,396.2166218347149,Rice,Silt,Arborio,High,Vegetative
16.741254516788096,53.46825617800136,6.33110479562913,222.23964748102588,Tomato,Sandy,Beefsteak,Very High,Flowering
33.30887949318339,66.63062534291264,4.765453106904836,105.00244886314958,Potato,Saline,Russet,Very High,Flowering
11.983403157818858,47.0840394226428,6.769251646843484,302.87602861009685,Potato,Saline,Red,Very High,Seedling
10.561656197215806,71.36967244727714,5.452647602959136,196.7485383741352,Sugarcane,Silt,Co 86032,High,Seedling
32.89288468778116,37.257411062087385,5.231347208450717,165.53431824314748,Tomato,Silt,Roma,High,Fruiting/Grain_fill
34.981346808691264,53.646577918396616,6.166445967526245,166.62261977089176,Rice,Saline,Arborio,Very High,Flowering
19.16830492388303,77.99028776818551,5.143799527590435,359.57431268325126,Maize,Clay,Flint,Moderate,Fruiting/Grain_fill
35.28712939125543,75.12807262500995,4.840804094908913,387.2045430402468,Potato,Loamy,Russet,High,Vegetative
35.839481519215354,89.5484580339229,5.125379696832044,98.37949507343424,Potato,Clay,Russet,High,Fruiting/Grain_fill
39.792097454678455,74.85272863696608,8.169064013580806,226.00449689886548,Maize,Clay,Sweet,High,Seedling
17.710314394718846,98.68029474086887,5.955473802821878,160.61722374285665,Maize,Peaty,Dent,Very High,Flowering
12.718734625626084,44.25967499308412,7.485249741301455,297.3238695233493,Potato,Saline,Yukon Gold,Very High,Flowering
44.95553805195375,96.69800357974724,7.541562380895919,143.5015074082525,Sugarcane,Saline,Co 0238,High,Fruiting/Grain_fill
39.86816455402899,86.75907044683585,6.9261771261090255,118.9246814245241,Wheat,Clay,Hard Red,High,Fruiting/Grain_fill
20.35377496910353,64.2974352151277,6.177862884491933,371.2937580982695,Rice,Peaty,Basmati,High,Vegetative
34.13244827098312,67.30383350168046,4.670422527940039,92.30151362945222,Wheat,Peaty,Hard Red,Moderate,Vegetative
26.778535800435087,92.97904851360504,8.356989585497015,346.73190681549664,Wheat,Saline,Hard Red,Very High,Seedling
37.41084179523456,70.99521526196625,8.232748769086017,40.55285619386652,Potato,Silt,Yukon Gold,High,Seedling
26.978913172496423,40.0490483939215,5.6089140901724,239.246063241874,Tomato,Peaty,Beefsteak,High,Seedling
30.503864552930416,74.58707743065993,5.1262046107762265,183.08443242498348,Tomato,Sandy,Cherry,High,Fruiting/Grain_fill
33.37784654827884,33.37649838000079,5.8237760742110565,350.2596628743851,Tomato,Clay,Cherry,Moderate,Fruiting/Grain_fill
13.075360108834218,66.4748151747546,7.01248891418843,44.06917224616565,Wheat,Peaty,Hard Red,Very High,Flowering
32.436581327634215,69.59109504375658,8.23026875825553,338.0186596978892,Maize,Clay,Dent,Very High,Seedling
25.64550539502344,66.58204900283982,4.527886531582123,343.1500718790383,Maize,Sandy,Dent,Moderate,Fruiting/Grain_fill
32.13533877345163,34.82020173184437,8.46695472525217,180.570168911454,Maize,Saline,Sweet,Very High,Flowering
10.352801571504438,95.0235183066823,4.73190099440717,298.28790842329926,Potato,Saline,Red,Very High,Seedling
39.77063187372195,50.22950153324604,4.5089014106887735,76.80489089142016,Potato,Silt,Russet,Moderate,Vegetative
23.018483962653622,61.69514107396494,6.925733300290679,278.58679760693406,Maize,Silt,Flint,High,Vegetative
30.21872514580865,48.96478613940449,5.196805197466728,178.35005794498477,Wheat,Saline,Durum,High,Fruiting/Grain_fill
27.12491997850484,55.36500455835024,6.790288998557639,201.4865912259979,Wheat,Saline,Soft Red,Very High,Flowering
36.76651033933095,40.61084013454666,7.769718644681595,182.58520776412573,Potato,Clay,Yukon Gold,Moderate,Vegetative
35.98057278133936,59.19955706530253,7.802391363089525,350.71598627938783,Sugarcane,Silt,Co 0238,Very High,Flowering
43.29672717918334,80.70481229615609,5.407062363107705,133.78991458913686,Wheat,Loamy,Hard Red,Very High,Flowering
42.651046442755295,72.65363632151077,5.082001899460153,50.72010604828359,Sugarcane,Sandy,Co 86032,Moderate,Vegetative
11.531765372463171,61.94504220680074,5.877108659810865,75.00572633559193,Tomato,Clay,Roma,Very High,Flowering
11.773835911976526,37.02343736854082,6.1582775861386825,84.52206549972131,Tomato,Peaty,Roma,Moderate,Vegetative
13.282628270235772,38.49899731249254,6.053472602769037,131.481889201319,Maize,Saline,Flint,High,Fruiting/Grain_fill
12.264780538976174,70.04188536454741,6.023796824370512,134.5414205530222,Rice,Clay,Arborio,High,Seedling
42.826927074617416,62.7270872271393,7.089157580468244,197.55655156090413,Potato,Silt,Russet,High,Seedling
31.17489144920446,51.51232351383232,4.906076813583813,161.53112555767476,Rice,Loamy,Arborio,High,Fruiting/Grain_fill
29.08008894190466,88.62293560686658,6.089665825265275,388.6671248234301,Rice,Sandy,Arborio,High,Vegetative
15.703821319363506,30.41616374038501,6.227517094609956,241.66698340780576,Maize,Clay,Dent,Moderate,Vegetative
13.216434263966471,78.58527154209666,5.038149622263619,259.90105145751033,Wheat,Silt,Durum,High,Vegetative
20.81622991833808,63.834772978392046,5.045766534784915,223.1464791270985,Rice,Sandy,Basmati,Moderate,Vegetative
25.524217315806226,82.04404760944058,5.118773588131428,160.06884160982986,Sugarcane,Loamy,Co 99004,High,Fruiting/Grain_fill
18.848076577322,99.60196184452676,7.042494946553873,393.79563206995095,Sugarcane,Saline,Co 99004,Very High,Seedling
29.77277128945759,52.305682036047685,7.264198224954968,346.8411432548331,Tomato,Loamy,Cherry,Very High,Flowering
18.54889896327363,38.09004354616364,8.136017627713866,179.99319775211282,Wheat,Silt,Hard Red,Very High,Flowering
18.44228387268428,95.96413281776708,7.551683990643344,169.541498116625,Wheat,Peaty,Soft Red,High,Seedling
14.500115662190622,39.71884216662304,5.498287656905692,378.3253342940411,Maize,Peaty,Dent,Moderate,Fruiting/Grain_fill
21.38632489490136,62.87768131014889,4.614959304364916,213.7010030073802,Maize,Clay,Sweet,Very High,Flowering
34.371981672945786,44.99978473048241,5.8532018107022905,382.92104774331216,Potato,Peaty,Yukon Gold,Very High,Seedling
32.7118663842871,90.21826225189164,7.053349638943538,88.67352325515297,Maize,Silt,Flint,High,Fruiting/Grain_fill
42.1886933828246,80.9188343931271,6.505969450307129,394.6335116207348,Potato,Clay,Russet,Very High,Flowering
21.39013245969188,67.19403866547016,7.516459074825166,150.1632992576868,Maize,Clay,Flint,Moderate,Vegetative
44.15498808423796,85.84698768673088,8.270293437530157,142.5915591187613,Maize,Clay,Sweet,Moderate,Vegetative
38.93928116856284,30.77643152400274,6.200264451196866,171.4764766577169,Maize,Loamy,Sweet,High,Fruiting/Grain_fill
41.75404367225966,38.41990291045165,7.569127102088434,287.9054958682482,Tomato,Sandy,Roma,High,Vegetative
18.05094058157386,71.946283863801,5.039796988168913,31.381760702157123,Maize,Peaty,Sweet,High,Fruiting/Grain_fill
10.26958872431363,85.26642383819257,7.912167938204054,149.90790158139666,Wheat,Silt,Durum,High,Seedling
38.607506928657614,96.4674286051393,4.891833935757385,145.5617336188961,Wheat,Peaty,Durum,High,Seedling
22.183914002308363,94.5443508668426,6.703340348584668,266.7676251852132,Rice,Saline,Arborio,Very High,Flowering
33.593234924171284,70.29747065747289,7.25240261653984,351.7885352701402,Potato,Loamy,Red,Moderate,Fruiting/Grain_fill
44.97254486959744,98.35029191459654,5.553456062742239,116.1705684193496,Potato,Peaty,Russet,Very High,Flowering
12.786959171997752,31.77693487554384,6.555171102524303,128.9952225581493,Sugarcane,Silt,Co 99004,Very High,Flowering
37.10559150932603,66.04971022949665,7.855053812547892,29.55952944520971,Wheat,Clay,Soft Red,High,Seedling
22.69431582331741,50.254290055092,8.408595033325225,307.0471473780038,Rice,Loamy,Basmati,Very High,Flowering
28.235039379246565,31.006493072387755,6.893715835751069,48.66304711593863,Sugarcane,Sandy,Co 99004,High,Vegetative
13.962771653638876,82.23906092708262,7.9861494328846865,130.55896249065535,Potato,Loamy,Yukon Gold,Very High,Flowering
25.60745024609357,37.27241232780622,6.202184281622291,118.95165632961825,Rice,Silt,Jasmine,High,Fruiting/Grain_fill
39.00019378496269,96.34527015863438,8.382104977825552,356.8903354872136,Wheat,Sandy,Durum,High,Vegetative
40.62909169611363,96.39088717628636,5.117489343226445,159.69505931378828,Maize,Sandy,Sweet,High,Seedling
30.879897278139104,64.78366633661642,7.338905673925042,377.9362108571882,Wheat,Saline,Durum,Moderate,Fruiting/Grain_fill
24.50226678374217,92.42518459065498,7.736707563067025,341.56634425048617,Maize,Sandy,Flint,High,Vegetative
13.885647488573728,49.87778219140169,6.98550973818519,171.205365744141,Potato,Clay,Yukon Gold,High,Fruiting/Grain_fill
13.97484388695976,74.09315653236683,7.251152272174538,270.0031311506659,Tomato,Sandy,Beefsteak,High,Vegetative
13.419610095659856,76.25884908926767,8.183025324289304,339.7141821565616,Rice,Silt,Jasmine,Moderate,Fruiting/Grain_fill
17.842808763495995,66.1354271443363,6.809196391162685,284.63131459949494,Maize,Peaty,Dent,Moderate,Fruiting/Grain_fill
20.732722057518195,77.01159635912418,7.515535593925064,22.15440395445828,Sugarcane,Silt,Co 86032,High,Vegetative
44.21991356961857,69.80321505896103,7.903614917048345,135.8962918597295,Potato,Saline,Red,High,Seedling
31.41872844047266,73.35179598549522,6.4255908159049575,360.7279015539011,Maize,Saline,Dent,Very High,Seedling
22.8133717914606,65.96195127024018,6.1918747414473945,280.4330555629263,Wheat,Sandy,Soft Red,Moderate,Fruiting/Grain_fill
